change,path,old_blob_sha,new_blob_sha,bytes
ADDED,.[⚙️_AI_FILES]/LOGS/archive_admin/archive_admin_20260923_125456.txt,,f9b10d9969593a2114095e039319657fd1246a7d,1669
ADDED,.[⚙️_AI_FILES]/LOGS/archive_admin/archive_admin_20260923_125530.txt,,953e8dfbddba22eecf0f55a30e27248db9fecae4,1669
ADDED,.[⚙️_AI_FILES]/LOGS/archive_admin/archive_admin_20260923_125615.txt,,2dc133efe715d42c3b4bd2a81c5e74d96d050829,1669
ADDED,.[⚙️_AI_FILES]/LOGS/archive_admin/archive_admin_20260923_130157.txt,,3658f11658b9513757ad66c6775695ee4dba95d9,1669
ADDED,.[⚙️_AI_FILES]/LOGS/archive_admin/archive_admin_20260923_130458.txt,,01d7c5ce8cf2c8da42f74226a0924db2dbc381bf,1669
ADDED,.[⚙️_AI_FILES]/LOGS/archive_admin/archive_admin_20260923_131216.txt,,5c060e8e64f26aabf1eacdea2a7d1692f4e9fff4,1669
ADDED,.[⚙️_AI_FILES]/LOGS/archive_admin/archive_admin_20260923_131305.txt,,48051ad14dc1feedc43383eb7e148dac0c6cf682,1669
ADDED,.[⚙️_AI_FILES]/LOGS/archive_admin/archive_admin_20260923_131413.txt,,615d38522f2bd66cfdb2fe72bc488d0834bf2658,1669
ADDED,.[⚙️_AI_FILES]/LOGS/archive_admin/archive_admin_20260923_131453.txt,,66089cd967be3b6bca2caf13127c4e07ebc0be7b,1669
ADDED,.[⚙️_AI_FILES]/LOGS/archive_admin/archive_admin_20260923_131559.txt,,61ee56e2c435884b32a9b7e0f5e1899e8293fb92,1669
ADDED,.[⚙️_AI_FILES]/LOGS/folder_indexer/folder_indexer_20260923_141723.txt,,53e09e47f32e7d4681b57f2365ad05e241ab8555,301
CHANGED,.[⚙️_AI_FILES]/LOGS/workflows/archive_admin_last_run.txt,c83650a827164ab05370272d632a6519d4bc8e97,6383df8d466a772d591dcca3c11faa248c5ee684,174
ADDED,.[⚙️_AI_FILES]/TOOLS/build_flc_story_text_feed.py,,fcde1f8c0cd98c53a7ec7bcbe413ae544405441b,8661
ADDED,.[⚙️_AI_FILES]/TOOLS/flc_auto_digitize.py,,acdbe8a5a8665ec096d00df04753885a63fe003d,11282
ADDED,.github/workflows/flc-auto-digitize-test.yml,,674011b9e86b9f67b2826f07e06144b2c646443d,2904
ADDED,.github/workflows/flc-story-feed.yml,,3defca2549ca47c07367d15a05b2d0c0c8c5b433,4963
ADDED,flc/_AUTO_DIGITIZE_TEST/flc1_lo/HERE_IS_WHAT_THERE_IS.md,,1f8c3b3b64d7978a45e556a18a985573426f51ae,970
ADDED,flc/_AUTO_DIGITIZE_TEST/flc1_lo/carrier_normalized.pdf,,cfd0e9474b000c81267e2a621f66744719456737,16760584
ADDED,flc/_AUTO_DIGITIZE_TEST/flc1_lo/embedded_text.txt,,da63aa046859559947c7dc5410e20b6a29a7fe3e,352613
ADDED,flc/_AUTO_DIGITIZE_TEST/flc1_lo/manifest.json,,5dc99e4348fd8caebca99f1211bea46c99c2ae09,5595
ADDED,flc/_AUTO_DIGITIZE_TEST/flc1_lo/routine_normalized.pdf,,48e93d6330ef941f0e88a252d22ce51d347b53d4,9908005
ADDED,flc/_AUTO_DIGITIZE_TEST/flc1_lo/run_summary.json,,f0ec093340bb55f15015a7b24606d3e3d0d69f6c,315
ADDED,flc/_AUTO_DIGITIZE_TEST/flc2_lo/embedded_text.txt,,c2686f96f6a7be72e237338d6372a54010f69363,143354
ADDED,flc/_AUTO_DIGITIZE_TEST/flc2_lo/manifest.json,,5abcd71f27152c151b3d84cbf3f2a5dd8d906b66,372
ADDED,flc/_AUTO_DIGITIZE_TEST/flc3_lo/embedded_text.txt,,16e8c3e377f859a4c251aae68be7248610f28b69,132062
ADDED,flc/_AUTO_DIGITIZE_TEST/flc3_lo/manifest.json,,d9c3b78a8a654df1064891749bc352953b76bc97,372
ADDED,flc/_PARSED_TEXT/flc1_lo/PARSE_REPORT.md,,9e24cd77fad6c20789152dc2c6d7460a53d6f182,850
ADDED,flc/_PARSED_TEXT/flc1_lo/manifest.json,,56536dff5c281f6bd79ed47f098ec1f1a4403b1e,699
ADDED,flc/_PARSED_TEXT/flc1_lo/page-number-conflicts.json,,562f20078029dfcbce8d4aa9353ce70bde496f9e,138
ADDED,flc/_PARSED_TEXT/flc1_lo/page-records.jsonl,,c88457ff0080a8d746e89c99d258f9343aa72096,222911
ADDED,flc/_PARSED_TEXT/flc1_lo/pages/pdf-001.txt,,55f5e4a26a220435c0811920a2d45b4fa167548f,258
ADDED,flc/_PARSED_TEXT/flc1_lo/pages/pdf-002.txt,,743a3eb39d12be46cb443e6ba145deafbfabffbd,825
ADDED,flc/_PARSED_TEXT/flc1_lo/pages/pdf-003.txt,,51bd7b4550ea4ba3342b927e50b25a848ea5ea3c,4471
ADDED,flc/_PARSED_TEXT/flc1_lo/pages/pdf-004.txt,,0d01b91e11c7fc1868d8271352c62f2266b92986,2447
ADDED,flc/_PARSED_TEXT/flc1_lo/pages/pdf-005.txt,,40a2479d5009406c811b204161f002c3a48f76ab,3643
ADDED,flc/_PARSED_TEXT/flc1_lo/pages/pdf-006.txt,,8b137891791fe96927ad78e64b0aad7bded08bdc,1
ADDED,flc/_PARSED_TEXT/flc1_lo/pages/pdf-007.txt,,963d92a8a2754dcc8dc837c242343af5658d2f27,882
ADDED,flc/_PARSED_TEXT/flc1_lo/pages/pdf-008.txt,,c924329d28d4e46f4eb66b420e5c7a93f4268115,3613
ADDED,flc/_PARSED_TEXT/flc1_lo/pages/pdf-009.txt,,02f88f2edd7e342d8801bffeb9cb1b2959045987,4176
ADDED,flc/_PARSED_TEXT/flc1_lo/pages/pdf-010.txt,,3b55ba32f87b002ff0d9cb1eba5f146af54b2677,2327
ADDED,flc/_PARSED_TEXT/flc1_lo/pages/pdf-011.txt,,3931f14ef74c85ab8e861b7f54dba1058e2936ce,2703
ADDED,flc/_PARSED_TEXT/flc1_lo/pages/pdf-012.txt,,e15d47f85f5a2cf27b0dcaa9f3dc0a58e10de929,5315
ADDED,flc/_PARSED_TEXT/flc1_lo/pages/pdf-013.txt,,056a6716ef085368fde1cb24a423d5d90da3e9f6,4198
ADDED,flc/_PARSED_TEXT/flc1_lo/pages/pdf-014.txt,,b2be6d002287e33aea4ebcb8084c6f1779b7e16f,5046
ADDED,flc/_PARSED_TEXT/flc1_lo/pages/pdf-015.txt,,3a24711efe12ee29928cd187e6506243d05a5290,5640
ADDED,flc/_PARSED_TEXT/flc1_lo/pages/pdf-016.txt,,cc5f003461ae10a773c8c77050bc5eb3eeb86acd,4758
ADDED,flc/_PARSED_TEXT/flc1_lo/pages/pdf-017.txt,,e69db1b14235368399212a6206cdad1eecd6308e,4808
ADDED,flc/_PARSED_TEXT/flc1_lo/pages/pdf-018.txt,,663fe97a7d3a7ed7665b52efe9b34d471b408f37,5216
ADDED,flc/_PARSED_TEXT/flc1_lo/pages/pdf-019.txt,,95243c29dec4618f998d161356639b862c8cb256,4364
ADDED,flc/_PARSED_TEXT/flc1_lo/pages/pdf-020.txt,,db734f702298cec878ccbb8a4627f55f8008a0a2,2331
ADDED,flc/_PARSED_TEXT/flc1_lo/pages/pdf-021.txt,,59192d67dc29e9138ae3a1573196aa086b99a061,3729
ADDED,flc/_PARSED_TEXT/flc1_lo/pages/pdf-022.txt,,149f7e13bd1da28c683ba74e245e50c3b758f6db,4032
ADDED,flc/_PARSED_TEXT/flc1_lo/pages/pdf-023.txt,,833a4e7f37b8582fcd5a8967a7f66cab070c5de1,1854
ADDED,flc/_PARSED_TEXT/flc1_lo/pages/pdf-024.txt,,1aadcc7c426e528aaa1de549705f8d0968be7d45,1247
ADDED,flc/_PARSED_TEXT/flc1_lo/pages/pdf-025.txt,,8d1e9d720b6f0403f53f99c8d21cd670da2b81b1,5548
ADDED,flc/_PARSED_TEXT/flc1_lo/pages/pdf-026.txt,,5b96dfad59d388635b72a2cbb56be38c37c0cde5,4358
ADDED,flc/_PARSED_TEXT/flc1_lo/pages/pdf-027.txt,,ad4ac47af844778778e5e3c675b0d2ac20b1dcaf,4986
ADDED,flc/_PARSED_TEXT/flc1_lo/pages/pdf-028.txt,,707b875e96ba5f8539e9aee2e3dd9c7e3d70c4a2,4061
ADDED,flc/_PARSED_TEXT/flc1_lo/pages/pdf-029.txt,,e55836d5481def57ce929b478b2cef8b253fb39b,4579
ADDED,flc/_PARSED_TEXT/flc1_lo/pages/pdf-030.txt,,8c14951b91c056fa2f6ed2a42fcfed290117ddee,5482
ADDED,flc/_PARSED_TEXT/flc1_lo/pages/pdf-031.txt,,3137275056c6160076e5bb9e6e925fd7fe801672,5057
ADDED,flc/_PARSED_TEXT/flc1_lo/pages/pdf-032.txt,,c7384617f62f8636522c0afec9a832cf3d571181,4577
ADDED,flc/_PARSED_TEXT/flc1_lo/pages/pdf-033.txt,,a5b1d9b335b61409d86635df727dbbfc9922e9d4,2904
ADDED,flc/_PARSED_TEXT/flc1_lo/pages/pdf-034.txt,,e1c6e63d0570cc9713ea26279415da96568b1b1d,2016
ADDED,flc/_PARSED_TEXT/flc1_lo/pages/pdf-035.txt,,8f40b611b99830da87cef0d7acd83faae7163b0d,3585
ADDED,flc/_PARSED_TEXT/flc1_lo/pages/pdf-036.txt,,473c08310e1e6c5d2088d020c8bf455176cdf59b,5371
ADDED,flc/_PARSED_TEXT/flc1_lo/pages/pdf-037.txt,,1e838f0944908ef1601767adcb98f10e48ac7fa4,3936
ADDED,flc/_PARSED_TEXT/flc1_lo/pages/pdf-038.txt,,68f6ca5a14f1283ba265e50be1845c6403e8f74d,5878
ADDED,flc/_PARSED_TEXT/flc1_lo/pages/pdf-039.txt,,becbc066aa2f8791ab13de56cddc5be26cf1c1d4,5983
ADDED,flc/_PARSED_TEXT/flc1_lo/pages/pdf-040.txt,,fbc89f3979a87e7fa313a72199cf27f298d42272,4285
ADDED,flc/_PARSED_TEXT/flc1_lo/pages/pdf-041.txt,,2f720f0746a834d46dc5aef021180132708b0e51,2933
ADDED,flc/_PARSED_TEXT/flc1_lo/pages/pdf-042.txt,,08cbb508da568ff4646b260cd6617adc63d24dc7,4758
ADDED,flc/_PARSED_TEXT/flc1_lo/pages/pdf-043.txt,,d27a55f175c79ddb4abd16f58b8efd3ca9acb721,4700
ADDED,flc/_PARSED_TEXT/flc1_lo/pages/pdf-044.txt,,e25e18eaf238ee29f71c1991da810fd7141e7cf4,1691
ADDED,flc/_PARSED_TEXT/flc1_lo/pages/pdf-045.txt,,2a53bc1e17feb60141d004d3eb724da9d0d2adc0,3282
ADDED,flc/_PARSED_TEXT/flc1_lo/pages/pdf-046.txt,,50b3c33f2b74853683dd751471e840be956fbfe3,3736
ADDED,flc/_PARSED_TEXT/flc1_lo/pages/pdf-047.txt,,eb7b76b7600c4aabdecdceb3600c0840dc858f5e,5903
ADDED,flc/_PARSED_TEXT/flc1_lo/pages/pdf-048.txt,,8b137891791fe96927ad78e64b0aad7bded08bdc,1
ADDED,flc/_PARSED_TEXT/flc1_lo/stories/eye-of-the-angry-god.json,,e29a9fbac8a95c1ab4b2ae7b37442bbeb3300d7b,20137
ADDED,flc/_PARSED_TEXT/flc1_lo/stories/eye-of-the-angry-god.txt,,a3a01d15190a4cbf2e18ea6f8a3eb71942f26ba5,16722
ADDED,flc/_PARSED_TEXT/flc1_lo/stories/eyesores.json,,ee4c8a857d7178da6180288921ea652f0e4d04ad,4624
ADDED,flc/_PARSED_TEXT/flc1_lo/stories/eyesores.txt,,a5b1d9b335b61409d86635df727dbbfc9922e9d4,2904
ADDED,flc/_PARSED_TEXT/flc1_lo/stories/spytown.json,,c7ace7cb42990e3a1253a9a73971d223d3e7aa35,9370
ADDED,flc/_PARSED_TEXT/flc1_lo/stories/spytown.txt,,3629980f033fe9a0802232ccb88ba8a4b854bf69,7019
ADDED,flc/_PARSED_TEXT/flc1_lo/stories/the-dark-continent-episodes.json,,d304fec5ca1d8f45d4072d23b0daa346ddef7318,5562
ADDED,flc/_PARSED_TEXT/flc1_lo/stories/the-dark-continent-episodes.txt,,c924329d28d4e46f4eb66b420e5c7a93f4268115,3613
ADDED,flc/_PARSED_TEXT/flc1_lo/stories/the-lion-in-the-parking-lot.json,,8e1e2a108d928a175332b80b871959c2ae2d22dc,10900
ADDED,flc/_PARSED_TEXT/flc1_lo/stories/the-lion-in-the-parking-lot.txt,,89f55cf34611c280897c73ec443b84d04da7d0d7,8701
ADDED,flc/_PARSED_TEXT/flc1_lo/stories/the-money-pig.json,,94e0e11eca8abde76ca797ffa37d685e73e9caee,9262
ADDED,flc/_PARSED_TEXT/flc1_lo/stories/the-money-pig.txt,,889755e4eb7a96c3e9addf892cd0c4cc6f1649d8,6796
ADDED,flc/_PARSED_TEXT/flc1_lo/stories/walking-along-the-mobius-strip.json,,be539273e5dac318e5f7466c33dd96eb88413633,12129
ADDED,flc/_PARSED_TEXT/flc1_lo/stories/walking-along-the-mobius-strip.txt,,846fd49f61db28ee5e353f2fc0d105a5eafffeb8,9617
ADDED,flc/_PARSED_TEXT/flc1_lo/story-text-index.json,,c389aeac2c8c6349a48348a9fb1e9c244aa2f6a9,5535
ADDED,flc/_PARSED_TEXT/flc2_lo/PARSE_REPORT.md,,194bdf888fcb0e6b5e287c5acdf5c2dcdac0cf6d,831
ADDED,flc/_PARSED_TEXT/flc2_lo/manifest.json,,7c975e83d5c52d1a6892ce68294888c4411e4165,699
ADDED,flc/_PARSED_TEXT/flc2_lo/page-number-conflicts.json,,ee2c57f892c53332c6265a3df864d157657c76cd,129
ADDED,flc/_PARSED_TEXT/flc2_lo/page-records.jsonl,,9d65707ff3bd4d1957b1c53a44d6e472a382a0e2,176517
ADDED,flc/_PARSED_TEXT/flc2_lo/pages/pdf-001.txt,,09a17c73a794f296ce93a3c93191c06c287ddb54,29
ADDED,flc/_PARSED_TEXT/flc2_lo/pages/pdf-002.txt,,b41786ac3c8682c812bd09e7ef3aac85a792b7f5,122
ADDED,flc/_PARSED_TEXT/flc2_lo/pages/pdf-003.txt,,47ad8dd049bc23ad1ac61effe30ac9fc5dd8bc08,2626
ADDED,flc/_PARSED_TEXT/flc2_lo/pages/pdf-004.txt,,a5305fa55a39736a3aef866837861ee81c5c78fb,911
ADDED,flc/_PARSED_TEXT/flc2_lo/pages/pdf-005.txt,,c100c5325ac1bed6e29b9e38d889d390c395d3e0,5587
ADDED,flc/_PARSED_TEXT/flc2_lo/pages/pdf-006.txt,,ea6d308d57b43c4785e5b24aec9610524981cf80,4236
ADDED,flc/_PARSED_TEXT/flc2_lo/pages/pdf-007.txt,,c1ecff8ceba7bdcc59d1b8c27260ce7d01f64332,4116
ADDED,flc/_PARSED_TEXT/flc2_lo/pages/pdf-008.txt,,19310bc4f4f523784407ffa67886ae97b478c51b,2912
ADDED,flc/_PARSED_TEXT/flc2_lo/pages/pdf-009.txt,,75dc1c260ccdb40830716324585e3db88d5af3c5,1990
ADDED,flc/_PARSED_TEXT/flc2_lo/pages/pdf-010.txt,,d522fd59273b0cd1742d7688297479e70042a388,5839
ADDED,flc/_PARSED_TEXT/flc2_lo/pages/pdf-011.txt,,8b137891791fe96927ad78e64b0aad7bded08bdc,1
ADDED,flc/_PARSED_TEXT/flc2_lo/pages/pdf-012.txt,,dbcb9d3ceeee3384236dc86ae20cbf95f759e917,3295
ADDED,flc/_PARSED_TEXT/flc2_lo/pages/pdf-013.txt,,8b7acbdd789099ac94b9ca7dd2d9128fea6ccf4c,5875
ADDED,flc/_PARSED_TEXT/flc2_lo/pages/pdf-014.txt,,3750a0ee85b1e3cbd12ffb1e1b750311d4a68ce1,4181
ADDED,flc/_PARSED_TEXT/flc2_lo/pages/pdf-015.txt,,e36c9b18c3391494a8f3c923e7eefd54194a7087,692
ADDED,flc/_PARSED_TEXT/flc2_lo/pages/pdf-016.txt,,259b3302612ad56a5f7f6e7b1b7a73e9dfa7abbe,5087
ADDED,flc/_PARSED_TEXT/flc2_lo/pages/pdf-017.txt,,d23830a2dd56efced57974713ea54939b6a00035,5544
ADDED,flc/_PARSED_TEXT/flc2_lo/pages/pdf-018.txt,,8b137891791fe96927ad78e64b0aad7bded08bdc,1
ADDED,flc/_PARSED_TEXT/flc2_lo/pages/pdf-019.txt,,bd5036c3318164c6daf1a3de591fb9b326aa3159,5936
ADDED,flc/_PARSED_TEXT/flc2_lo/pages/pdf-020.txt,,ee58715e4082384ce2ce8dcb7cc598f8b24b2000,5399
ADDED,flc/_PARSED_TEXT/flc2_lo/pages/pdf-021.txt,,af58a44f9d959b98b9163f1dfcd00a4e633e2a20,5663
ADDED,flc/_PARSED_TEXT/flc2_lo/pages/pdf-022.txt,,f4f025b1fdf1e1e610d904e8922ee775bcdb6c75,5809
ADDED,flc/_PARSED_TEXT/flc2_lo/pages/pdf-023.txt,,7ca60db572872751245468de9c8a1c59d18c32c0,5458
ADDED,flc/_PARSED_TEXT/flc2_lo/pages/pdf-024.txt,,281cfc1c64217abcb705d71d45cd11b398ca6de6,6115
ADDED,flc/_PARSED_TEXT/flc2_lo/pages/pdf-025.txt,,76085919f9c57d07bf93ad7a7b987839dd329369,3151
ADDED,flc/_PARSED_TEXT/flc2_lo/pages/pdf-026.txt,,17cc181e9c343e24572ea2e21909bc74ba4cf817,5174
ADDED,flc/_PARSED_TEXT/flc2_lo/pages/pdf-027.txt,,7d90afe7bd40573ef63c24c782e5d967633dd960,4952
ADDED,flc/_PARSED_TEXT/flc2_lo/pages/pdf-028.txt,,afef73a89fd69299fb0c2bccee9bdbfff1bf4cf9,4014
ADDED,flc/_PARSED_TEXT/flc2_lo/pages/pdf-029.txt,,506d5cc4026650c6c23d381a675c82756143a8ce,4352
ADDED,flc/_PARSED_TEXT/flc2_lo/pages/pdf-030.txt,,a6b6a78178054b125dc83d1c3732d1d80541ae82,5784
ADDED,flc/_PARSED_TEXT/flc2_lo/pages/pdf-031.txt,,c655d92f5e16b5922c6ccfdb6df71fed7ba60ef1,2969
ADDED,flc/_PARSED_TEXT/flc2_lo/pages/pdf-032.txt,,f9bbef60615a49ca98b8243964b7f9b2483cac0f,5713
ADDED,flc/_PARSED_TEXT/flc2_lo/pages/pdf-033.txt,,09751094ea8c4c0f1fbf38e943ee08af138b11bf,2033
ADDED,flc/_PARSED_TEXT/flc2_lo/pages/pdf-034.txt,,3b85e8168945b14dadc812a38f30159a1a60af0b,1264
ADDED,flc/_PARSED_TEXT/flc2_lo/pages/pdf-035.txt,,35f964f90085f80b8a6cfbe9325fd47cd3ed4e9b,6178
ADDED,flc/_PARSED_TEXT/flc2_lo/pages/pdf-036.txt,,d5fcce7f4a3686f7126b4319a510a7969d625007,3946
ADDED,flc/_PARSED_TEXT/flc2_lo/pages/pdf-037.txt,,712703fa8b44644b5376e662818a1bb15dfeef53,21
ADDED,flc/_PARSED_TEXT/flc2_lo/pages/pdf-038.txt,,38285cfbd35c5c8ff55b73f8f39e019600cf8d90,3710
ADDED,flc/_PARSED_TEXT/flc2_lo/pages/pdf-039.txt,,ea2fbaf31081e97ff89a8c79f56248d6fdc3f4eb,7
ADDED,flc/_PARSED_TEXT/flc2_lo/pages/pdf-040.txt,,8b137891791fe96927ad78e64b0aad7bded08bdc,1
ADDED,flc/_PARSED_TEXT/flc2_lo/pages/pdf-041.txt,,dd271fc85934d921aa61d147f530f866f7cba50a,1516
ADDED,flc/_PARSED_TEXT/flc2_lo/stories/a-cover-letter.json,,c7b9c48f1532384eb39d7192c4ac05c437a35e00,1116
ADDED,flc/_PARSED_TEXT/flc2_lo/stories/concrete-afternoon.json,,936a43c03640343cb9bfecc87691bf4be465f9ca,5416
ADDED,flc/_PARSED_TEXT/flc2_lo/stories/concrete-afternoon.txt,,38285cfbd35c5c8ff55b73f8f39e019600cf8d90,3710
ADDED,flc/_PARSED_TEXT/flc2_lo/stories/elders-in-the-love-garden.json,,ab3fb796edab5aaed33b644363eb4030aed9e1fd,12122
ADDED,flc/_PARSED_TEXT/flc2_lo/stories/elders-in-the-love-garden.txt,,f07324e2f947622e61202035e6d32667c0fa6484,9769
ADDED,flc/_PARSED_TEXT/flc2_lo/stories/the-dreams-a-sleeping-lion.json,,4597d9eeab6268891d0532a9290a86b65dcc2695,37398
ADDED,flc/_PARSED_TEXT/flc2_lo/stories/the-dreams-a-sleeping-lion.txt,,6407b7d064056d6eb4b20303449aa69ad8a0f0cf,33444
ADDED,flc/_PARSED_TEXT/flc2_lo/stories/the-memory-of-flesh.json,,8d8ab09dee3732851216f3f4768d9cda23f1ffc5,21257
ADDED,flc/_PARSED_TEXT/flc2_lo/stories/the-memory-of-flesh.txt,,5dc241728349bc97c72b65f9c92ec986e398e3b1,18235
ADDED,flc/_PARSED_TEXT/flc2_lo/stories/the-recovery-of-sunken-vessels.json,,65248224cce0f83d6d4e298b6658689a11fbfdb6,14348
ADDED,flc/_PARSED_TEXT/flc2_lo/stories/the-recovery-of-sunken-vessels.txt,,de2960906169865b25222f3e0e0df7fc0f8f8b46,11963
ADDED,flc/_PARSED_TEXT/flc2_lo/stories/timothy.json,,a697a2dfe6ac8f8714f0ddd64c1e1385a784f760,1429
ADDED,flc/_PARSED_TEXT/flc2_lo/stories/two-skirmishes-in-the-never-ending-war-in-rural-ohio.json,,1fadcc4b58e09caee1c55e6a5a35210108e7baa7,1223
ADDED,flc/_PARSED_TEXT/flc2_lo/story-text-index.json,,cada243cc56f52c67032f8f7bf82291f10c4e95b,6122
ADDED,flc/_PARSED_TEXT/flc3_lo/PARSE_REPORT.md,,15e92faaadfc53d373f75a616923563bc1785333,843
ADDED,flc/_PARSED_TEXT/flc3_lo/manifest.json,,a96234456cc5ec270b44370474e64937509c75b4,699
ADDED,flc/_PARSED_TEXT/flc3_lo/page-number-conflicts.json,,c48c8809230fc8dffe57b985400330c5736a8d3b,509
ADDED,flc/_PARSED_TEXT/flc3_lo/page-records.jsonl,,e455ab00ad40cb25a9a036d58e908f3e961dcd3c,179041
ADDED,flc/_PARSED_TEXT/flc3_lo/pages/pdf-001.txt,,a881a2f5306702939c3fa8a8a80ed41e88ea7449,111
ADDED,flc/_PARSED_TEXT/flc3_lo/pages/pdf-002.txt,,51ce5722de02023a39d7689b7286faca69998144,2106
ADDED,flc/_PARSED_TEXT/flc3_lo/pages/pdf-003.txt,,db8ec450e393bc23f4fdb471bbed6388f7506431,238
ADDED,flc/_PARSED_TEXT/flc3_lo/pages/pdf-004.txt,,9b950e2cfcc8084ee8b1e5d0404c8f0dc33b5895,1128
ADDED,flc/_PARSED_TEXT/flc3_lo/pages/pdf-005.txt,,e26291015d3c681f73abb87c5a6fbf719786e755,1881
ADDED,flc/_PARSED_TEXT/flc3_lo/pages/pdf-006.txt,,ffd8a099e93574a53a8310865fa28b8e4cb28f5a,2435
ADDED,flc/_PARSED_TEXT/flc3_lo/pages/pdf-007.txt,,4a72f7dcd873e321569542a5ef1fac30978cbb1e,5801
ADDED,flc/_PARSED_TEXT/flc3_lo/pages/pdf-008.txt,,4a8b923d7ea3ecffb58ba2b31d96352b89d06abf,3413
ADDED,flc/_PARSED_TEXT/flc3_lo/pages/pdf-009.txt,,8d1854bbae3f3374820848b2af504835b805ea69,4999
